,features,CIT_ARREST encoded
1583,"(13,[0,7,8,10,11,12],[2.0,2.0,518.0,4.0,1.0,1.0])",0.0
1584,"(13,[0,1,5,8,9,11,12],[9.0,1.0,1.0,45.0,1.0,4.0,2.0])",0.0
1585,"[1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0]",1.0
1586,"(13,[0,2,7,8,11,12],[4.0,1.0,1.0,21.0,13.0,1.0])",0.0
1587,"(13,[0,7,8,10,11,12],[2.0,1.0,4.0,6.0,4.0,1.0])",0.0
1588,"(13,[0,1,7,9,11,12],[31.0,1.0,3.0,1.0,5.0,2.0])",0.0
1589,"(13,[0,2,7,8,10,11,12],[6.0,2.0,2.0,22.0,4.0,4.0,1.0])",0.0
1590,"(13,[0,3,8,10,11,12],[16.0,2.0,100.0,2.0,5.0,2.0])",0.0
1591,"(13,[0,3,7,8,12],[7.0,24.0,4.0,38.0,2.0])",0.0
1592,"(13,[0,5,8,9,10,12],[8.0,2.0,32.0,1.0,3.0,1.0])",0.0
1593,"[2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,0.0,0.0,1.0]",0.0
1594,"(13,[0,2,7,8,12],[9.0,2.0,4.0,4.0,2.0])",0.0
1595,"[18.0,0.0,1.0,0.0,0.0,2.0,184.0,3.0,269.0,4.0,0.0,19.0,1.0]",0.0
1596,"(13,[0,7,8,11,12],[3.0,4.0,153.0,2.0,1.0])",0.0
1597,"[4.0,1.0,1.0,0.0,0.0,3.0,16.0,3.0,106.0,1.0,0.0,2.0,2.0]",0.0
1598,"[2.0,0.0,2.0,0.0,0.0,2.0,3.0,5.0,0.0,2.0,1.0,7.0,1.0]",0.0
1599,"[6.0,0.0,2.0,0.0,0.0,1.0,9.0,7.0,25.0,0.0,0.0,2.0,1.0]",0.0
1600,"(13,[0,1,2,7,8,11,12],[11.0,1.0,2.0,3.0,507.0,21.0,1.0])",0.0
1601,"(13,[0,5,7,8,12],[6.0,1.0,3.0,23.0,1.0])",0.0
1602,"(13,[0,7,8,9,10,11,12],[6.0,2.0,3.0,3.0,4.0,1.0,1.0])",0.0
1603,"(13,[0,2,5,6,7,8,12],[4.0,1.0,1.0,5.0,1.0,2.0,1.0])",0.0
1604,"[1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,1.0]",1.0
1605,"(13,[0,1,2,7,8,12],[1.0,1.0,1.0,4.0,475.0,1.0])",0.0
1606,"[9.0,0.0,2.0,0.0,0.0,2.0,16.0,5.0,0.0,1.0,2.0,4.0,1.0]",0.0
1607,"[6.0,0.0,0.0,0.0,0.0,1.0,22.0,1.0,462.0,3.0,0.0,9.0,1.0]",0.0
1608,"(13,[0,6,7,8,12],[16.0,1.0,3.0,105.0,2.0])",0.0
1609,"(13,[0,1,5,8,9,11,12],[9.0,1.0,2.0,15.0,1.0,2.0,2.0])",0.0
1610,"(13,[0,6,7,8,12],[4.0,2.0,2.0,6.0,1.0])",0.0
1611,"(13,[0,5,7,10,11,12],[5.0,1.0,3.0,1.0,2.0,1.0])",0.0
1612,"(13,[0,5,7,8,11,12],[7.0,1.0,1.0,4.0,5.0,1.0])",0.0
1613,"(13,[0,5,7,8,10,12],[4.0,2.0,5.0,2.0,2.0,2.0])",0.0
1614,"(13,[0,2,7,8,9,12],[1.0,2.0,4.0,297.0,1.0,1.0])",0.0
1615,"(13,[0,5,7,8,10,11,12],[9.0,1.0,5.0,175.0,1.0,4.0,2.0])",0.0
1616,"(13,[0,7,8,11,12],[7.0,4.0,6.0,1.0,1.0])",0.0
1617,"(13,[0,10,12],[4.0,1.0,1.0])",0.0
1618,"[11.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,46.0,1.0,0.0,11.0,1.0]",0.0
1619,"[6.0,1.0,2.0,0.0,0.0,1.0,1.0,8.0,133.0,3.0,3.0,3.0,1.0]",0.0
1620,"(13,[0,7,10,11,12],[9.0,1.0,2.0,3.0,2.0])",0.0
1621,"[2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0]",0.0
1622,"(13,[0,3,7,8,12],[3.0,1.0,4.0,47.0,1.0])",0.0
1623,"(13,[0,5,7,8,10,11,12],[9.0,1.0,2.0,4.0,3.0,5.0,1.0])",0.0
1624,"(13,[0,5,7,8,9,10,12],[7.0,2.0,3.0,2.0,1.0,1.0,1.0])",0.0
1625,"(13,[0,7,8,9,11,12],[8.0,2.0,8.0,3.0,6.0,2.0])",1.0
1626,"(13,[0,6,7,8,11,12],[4.0,32.0,4.0,356.0,9.0,1.0])",0.0
1627,"(13,[0,6,7,8,9,12],[26.0,19.0,5.0,9.0,1.0,1.0])",0.0
1628,"[3.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,3.0,4.0,0.0,1.0]",0.0
1629,"[3.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,4.0,1.0]",1.0
1630,"[8.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,3.0,4.0,1.0]",1.0
1631,"(13,[0,2,7,8,10,11,12],[1.0,1.0,4.0,36.0,4.0,1.0,1.0])",0.0
1632,"(13,[0,5,7,8,12],[1.0,1.0,1.0,7.0,1.0])",0.0
1633,"(13,[0,6,7,8,9,11,12],[8.0,156.0,3.0,397.0,2.0,9.0,1.0])",0.0
1634,"(13,[0,2,6,7,8,12],[34.0,2.0,99.0,9.0,430.0,1.0])",0.0
1635,"[2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,48.0,1.0,0.0,5.0,1.0]",0.0
1636,"[18.0,0.0,2.0,27.0,0.0,1.0,0.0,7.0,18.0,5.0,0.0,25.0,1.0]",0.0
1637,"[9.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,1.0]",1.0
1638,"[9.0,0.0,1.0,1.0,0.0,1.0,47.0,3.0,1.0,1.0,3.0,0.0,1.0]",1.0
1639,"(13,[0,7,8,9,10,11,12],[4.0,4.0,1.0,9.0,3.0,4.0,2.0])",1.0
1640,"(13,[0,7,8,9,12],[4.0,3.0,2.0,1.0,1.0])",0.0
1641,"(13,[0,5,9,12],[7.0,2.0,7.0,1.0])",0.0
1642,"(13,[0,6,7,8,11,12],[11.0,1.0,5.0,2.0,3.0,1.0])",0.0
1643,"(13,[0,5,7,8,9,12],[3.0,2.0,2.0,139.0,1.0,1.0])",0.0
1644,"(13,[0,2,7,8,11,12],[9.0,2.0,2.0,13.0,2.0,1.0])",0.0
1645,"(13,[0,6,7,8,11,12],[2.0,1.0,3.0,2.0,2.0,1.0])",0.0
1646,"(13,[0,7,8,9,12],[7.0,5.0,3.0,1.0,1.0])",0.0
1647,"(13,[0,5,7,8,9,11,12],[9.0,1.0,1.0,62.0,1.0,8.0,1.0])",0.0
1648,"(13,[0,2,7,8,11,12],[3.0,1.0,5.0,2.0,1.0,1.0])",0.0
1649,"(13,[0,6,7,8,9,12],[3.0,165.0,8.0,228.0,1.0,1.0])",0.0
1650,"(13,[0,5,6,7,8,11,12],[3.0,1.0,32.0,3.0,11.0,1.0,1.0])",0.0
1651,"(13,[0,6,10,11,12],[10.0,138.0,1.0,1.0,1.0])",0.0
1652,"[15.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,1.0,8.0,1.0]",1.0
1653,"(13,[0,9,10,11,12],[6.0,1.0,1.0,2.0,1.0])",0.0
1654,"(13,[0,5,7,8,9,11,12],[8.0,1.0,2.0,96.0,3.0,3.0,1.0])",0.0
1655,"(13,[0,7,8,9,11,12],[7.0,2.0,325.0,1.0,1.0,1.0])",0.0
1656,"(13,[0,6,8,9,11,12],[11.0,1.0,3.0,1.0,6.0,2.0])",0.0
1657,"(13,[0,7,8,10,11,12],[7.0,4.0,36.0,4.0,1.0,1.0])",0.0
1658,"[21.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,3.0,4.0,0.0,1.0]",0.0
1659,"[9.0,0.0,0.0,43.0,0.0,1.0,0.0,2.0,202.0,0.0,3.0,13.0,1.0]",0.0
1660,"[1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,282.0,0.0,0.0,6.0,1.0]",0.0
1661,"(13,[0,7,8,9,10,12],[9.0,4.0,1.0,1.0,4.0,1.0])",1.0
1662,"(13,[0,10,11,12],[4.0,1.0,6.0,1.0])",0.0
1663,"(13,[0,2,7,8,9,11,12],[1.0,1.0,4.0,36.0,1.0,10.0,1.0])",0.0
1664,"[7.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,180.0,1.0,2.0,3.0,1.0]",0.0
1665,"[3.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,3.0,11.0,1.0]",1.0
1666,"(13,[0,7,8,11,12],[3.0,3.0,318.0,2.0,1.0])",0.0
1667,"(13,[0,2,7,8,9,11,12],[22.0,1.0,5.0,236.0,1.0,11.0,2.0])",0.0
1668,"[10.0,0.0,1.0,0.0,0.0,1.0,58.0,2.0,20.0,2.0,2.0,7.0,1.0]",0.0
1669,"[6.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,24.0,1.0,3.0,0.0,1.0]",0.0
1670,"(13,[0,2,8,9,12],[2.0,1.0,15.0,1.0,2.0])",0.0
1671,"[7.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,67.0,10.0,0.0,4.0,1.0]",0.0
1672,"(13,[0,7,8,9,10,12],[9.0,4.0,1.0,1.0,4.0,2.0])",1.0
1673,"(13,[0,2,10,11,12],[19.0,3.0,1.0,6.0,1.0])",0.0
1674,"(13,[0,7,8,9,10,11,12],[9.0,3.0,18.0,1.0,3.0,6.0,1.0])",0.0
1675,"(13,[0,2,7,8,9,10,12],[24.0,2.0,2.0,14.0,6.0,6.0,1.0])",0.0
1676,"[6.0,1.0,3.0,0.0,0.0,1.0,0.0,4.0,12.0,1.0,6.0,3.0,1.0]",0.0
1677,"(13,[0,7,8,10,12],[3.0,5.0,2.0,1.0,1.0])",0.0
1678,"(13,[0,2,7,8,11,12],[4.0,1.0,3.0,21.0,13.0,1.0])",0.0
1679,"(13,[0,7,8,9,10,11,12],[24.0,4.0,4.0,4.0,4.0,1.0,1.0])",0.0
1680,"(13,[0,5,7,8,11,12],[2.0,1.0,4.0,28.0,9.0,1.0])",0.0
1681,"(13,[0,3,6,7,8,10,12],[3.0,23.0,103.0,2.0,115.0,2.0,1.0])",0.0
1682,"(13,[0,12],[2.0,1.0])",0.0
1683,"[2.0,0.0,0.0,1.0,0.0,0.0,38.0,2.0,172.0,1.0,2.0,0.0,1.0]",0.0
1684,"[26.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,8.0,4.0,1.0,1.0]",1.0
1685,"(13,[0,2,6,10,11,12],[1.0,1.0,95.0,1.0,3.0,1.0])",0.0
1686,"(13,[0,7,10,12],[11.0,5.0,1.0,1.0])",0.0
1687,"(13,[0,5,7,8,10,12],[9.0,1.0,1.0,4.0,3.0,1.0])",0.0
1688,"[1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,2.0]",1.0
1689,"[6.0,0.0,1.0,0.0,0.0,1.0,149.0,5.0,190.0,0.0,5.0,0.0,1.0]",0.0
1690,"(13,[0,2,5,7,8,11,12],[2.0,2.0,2.0,1.0,3.0,17.0,1.0])",0.0
1691,"(13,[0,8,9,11,12],[3.0,276.0,1.0,3.0,1.0])",0.0
1692,"(13,[0,2,7,8,9,11,12],[1.0,1.0,2.0,137.0,3.0,5.0,1.0])",0.0
1693,"(13,[0,7,8,9,10,11,12],[16.0,4.0,9.0,1.0,4.0,1.0,1.0])",1.0
1694,"(13,[0,2,3,5,8,9,12],[1.0,2.0,5.0,1.0,185.0,1.0,1.0])",0.0
1695,"[7.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,209.0,0.0,3.0,0.0,1.0]",0.0
1696,"(13,[0,5,6,7,8,12],[4.0,2.0,151.0,3.0,27.0,1.0])",0.0
1697,"(13,[0,10,11,12],[3.0,5.0,11.0,1.0])",0.0
1698,"(13,[0,5,9,10,11,12],[1.0,2.0,1.0,6.0,10.0,1.0])",0.0
1699,"(13,[0,7,8,12],[16.0,4.0,49.0,2.0])",0.0
1700,"(13,[0,2,9,10,12],[2.0,2.0,8.0,1.0,1.0])",0.0
1701,"[3.0,0.0,1.0,1.0,1.0,2.0,20.0,5.0,535.0,0.0,0.0,0.0,1.0]",0.0
1702,"(13,[0,1,7,8,10,12],[8.0,1.0,4.0,437.0,4.0,1.0])",0.0
1703,"[1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,6.0,9.0,1.0]",0.0
1704,"[4.0,1.0,1.0,60.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0]",0.0
1705,"(13,[0,2,6,7,8,9,12],[7.0,1.0,1.0,4.0,162.0,4.0,1.0])",1.0
1706,"(13,[0,5,7,8,10,11,12],[7.0,2.0,4.0,43.0,5.0,3.0,1.0])",0.0
1707,"(13,[0,5,7,8,9,11,12],[8.0,2.0,3.0,61.0,2.0,1.0,1.0])",0.0
1708,"[4.0,1.0,0.0,0.0,0.0,2.0,15.0,5.0,205.0,0.0,1.0,0.0,1.0]",0.0
1709,"(13,[0,7,8,9,10,11,12],[1.0,3.0,1.0,1.0,1.0,8.0,1.0])",1.0
1710,"(13,[0,7,8,12],[2.0,2.0,56.0,2.0])",0.0
1711,"(13,[0,5,7,8,9,11,12],[2.0,1.0,2.0,199.0,3.0,9.0,1.0])",0.0
1712,"(13,[0,1,6,7,8,11,12],[9.0,1.0,23.0,5.0,10.0,2.0,1.0])",0.0
1713,"(13,[0,11,12],[2.0,2.0,1.0])",0.0
1714,"[6.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,2.0,1.0,0.0,14.0,2.0]",0.0
1715,"(13,[0,2,5,7,8,10,12],[1.0,1.0,2.0,4.0,12.0,6.0,1.0])",0.0
1716,"(13,[0,5,7,8,12],[2.0,1.0,3.0,48.0,1.0])",0.0
1717,"(13,[0,2,6,7,8,11,12],[20.0,2.0,1.0,1.0,7.0,4.0,1.0])",0.0
1718,"(13,[0,2,5,7,8,11,12],[2.0,1.0,1.0,1.0,2.0,2.0,1.0])",0.0
1719,"(13,[0,2,7,8,11,12],[6.0,1.0,8.0,22.0,1.0,1.0])",0.0
1720,"(13,[0,6,9,10,11,12],[2.0,137.0,1.0,1.0,11.0,1.0])",0.0
1721,"(13,[0,3,6,10,11,12],[3.0,1.0,43.0,2.0,8.0,1.0])",0.0
1722,"(13,[0,5,6,7,12],[3.0,1.0,32.0,5.0,1.0])",0.0
1723,"[24.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0]",1.0
1724,"[12.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,5.0,5.0,6.0,1.0]",1.0
1725,"(13,[0,7,8,9,12],[3.0,4.0,419.0,1.0,1.0])",0.0
1726,"(13,[0,4,7,8,9,12],[2.0,1.0,5.0,4.0,1.0,1.0])",0.0
1727,"(13,[0,2,6,7,8,12],[2.0,1.0,50.0,2.0,73.0,1.0])",0.0
1728,"[2.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,38.0,1.0,6.0,0.0,1.0]",0.0
1729,"(13,[0,6,7,8,11,12],[9.0,7.0,2.0,71.0,5.0,1.0])",0.0
1730,"[3.0,0.0,0.0,21.0,0.0,1.0,119.0,5.0,179.0,6.0,2.0,0.0,1.0]",0.0
1731,"(13,[0,7,8,9,11,12],[2.0,4.0,153.0,1.0,2.0,1.0])",0.0
1732,"[6.0,0.0,0.0,0.0,0.0,2.0,30.0,2.0,1.0,1.0,1.0,4.0,1.0]",1.0
1733,"(13,[0,7,8,9,12],[2.0,3.0,2.0,8.0,1.0])",0.0
1734,"[4.0,1.0,0.0,8.0,1.0,0.0,179.0,3.0,453.0,1.0,0.0,2.0,1.0]",0.0
1735,"(13,[0,6,7,8,12],[4.0,1.0,4.0,18.0,1.0])",0.0
1736,"(13,[0,1,5,7,8,11,12],[4.0,1.0,2.0,3.0,145.0,2.0,1.0])",0.0
1737,"(13,[0,6,7,8,10,11,12],[26.0,2.0,5.0,7.0,2.0,18.0,1.0])",0.0
1738,"(13,[0,7,8,9,10,11,12],[3.0,4.0,14.0,1.0,4.0,3.0,2.0])",0.0
1739,"(13,[0,6,7,8,11,12],[4.0,6.0,2.0,6.0,13.0,1.0])",0.0
1740,"[11.0,0.0,2.0,0.0,0.0,1.0,133.0,4.0,14.0,1.0,6.0,0.0,2.0]",0.0
1741,"[4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,9.0,1.0]",0.0
1742,"(13,[0,1,2,11,12],[2.0,1.0,2.0,1.0,1.0])",0.0
1743,"[7.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,0.0,7.0,3.0,0.0,1.0]",0.0
1744,"[7.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,1.0]",1.0
1745,"[2.0,0.0,1.0,0.0,0.0,0.0,167.0,3.0,0.0,1.0,1.0,7.0,1.0]",0.0
1746,"(13,[0,5,8,11,12],[8.0,1.0,96.0,3.0,1.0])",0.0
1747,"(13,[0,5,6,10,11,12],[4.0,2.0,1.0,1.0,12.0,2.0])",0.0
1748,"(13,[0,9,10,12],[13.0,7.0,1.0,1.0])",0.0
1749,"[5.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,2.0,8.0,1.0]",0.0
1750,"(13,[0,5,10,11,12],[2.0,2.0,1.0,2.0,1.0])",0.0
1751,"[26.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,4.0,1.0]",0.0
1752,"[6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,5.0,1.0]",0.0
1753,"(13,[0,6,9,11,12],[10.0,7.0,1.0,2.0,1.0])",0.0
1754,"(13,[0,2,8,10,12],[3.0,2.0,120.0,2.0,2.0])",0.0
1755,"[4.0,0.0,2.0,59.0,1.0,1.0,140.0,3.0,5.0,1.0,2.0,0.0,1.0]",0.0
1756,"[6.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,1.0,2.0]",1.0
1757,"[6.0,0.0,1.0,69.0,1.0,0.0,124.0,3.0,194.0,1.0,0.0,24.0,1.0]",0.0
1758,"(13,[0,5,7,8,9,12],[1.0,1.0,5.0,73.0,1.0,1.0])",0.0
1759,"(13,[0,2,6,7,10,12],[6.0,2.0,56.0,7.0,1.0,1.0])",0.0
1760,"(13,[0,6,7,8,11,12],[1.0,1.0,1.0,13.0,3.0,1.0])",0.0
1761,"(13,[0,7,8,9,11,12],[3.0,1.0,17.0,1.0,10.0,1.0])",0.0
1762,"[15.0,0.0,2.0,0.0,0.0,0.0,152.0,4.0,9.0,1.0,6.0,3.0,1.0]",0.0
1763,"(13,[0,6,7,8,12],[8.0,1.0,1.0,17.0,1.0])",0.0
1764,"(13,[0,7,8,9,10,11,12],[3.0,3.0,2.0,1.0,1.0,9.0,1.0])",0.0
1765,"(13,[0,7,8,9,12],[3.0,2.0,84.0,1.0,1.0])",0.0
1766,"(13,[0,2,6,7,8,11,12],[4.0,1.0,2.0,2.0,125.0,4.0,2.0])",0.0
1767,"(13,[0,5,7,8,11,12],[26.0,2.0,5.0,2.0,5.0,2.0])",0.0
1768,"[28.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,5.0,1.0,2.0]",0.0
1769,"[3.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,86.0,11.0,7.0,3.0,1.0]",0.0
1770,"(13,[0,7,8,9,10,11,12],[2.0,2.0,1.0,1.0,4.0,1.0,1.0])",1.0
1771,"(13,[0,7,8,12],[3.0,8.0,75.0,2.0])",0.0
1772,"[2.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,27.0,1.0,5.0,1.0,1.0]",0.0
1773,"(13,[0,5,7,8,9,11,12],[4.0,1.0,1.0,2.0,1.0,4.0,2.0])",0.0
1774,"(13,[0,7,8,12],[4.0,3.0,2.0,1.0])",0.0
1775,"[3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,188.0,1.0,0.0,5.0,1.0]",0.0
1776,"[4.0,0.0,0.0,11.0,0.0,2.0,120.0,5.0,234.0,6.0,0.0,0.0,1.0]",0.0
1777,"(13,[0,1,3,8,10,11,12],[3.0,1.0,2.0,120.0,2.0,2.0,2.0])",0.0
1778,"(13,[0,3,7,8,11,12],[26.0,1.0,2.0,49.0,6.0,2.0])",0.0
1779,"(13,[0,1,7,8,11,12],[7.0,1.0,4.0,235.0,1.0,1.0])",0.0
1780,"(13,[0,7,8,9,10,12],[1.0,10.0,1.0,1.0,3.0,1.0])",1.0
1781,"(13,[0,2,7,8,11,12],[2.0,2.0,1.0,42.0,5.0,1.0])",0.0
1782,"[3.0,0.0,0.0,1.0,0.0,2.0,1.0,7.0,386.0,8.0,0.0,9.0,1.0]",0.0
1783,"[2.0,0.0,1.0,1.0,0.0,1.0,51.0,2.0,97.0,0.0,3.0,0.0,1.0]",0.0
1784,"[1.0,0.0,1.0,58.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,2.0]",0.0
1785,"[9.0,0.0,2.0,0.0,0.0,2.0,6.0,5.0,0.0,1.0,0.0,8.0,1.0]",0.0
1786,"[15.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,25.0,3.0,4.0,1.0,1.0]",0.0
1787,"(13,[0,3,6,7,8,11,12],[2.0,1.0,1.0,6.0,249.0,9.0,1.0])",0.0
1788,"[4.0,0.0,2.0,1.0,1.0,1.0,55.0,3.0,5.0,0.0,2.0,11.0,1.0]",0.0
1789,"(13,[0,6,9,10,11,12],[17.0,5.0,1.0,1.0,7.0,1.0])",0.0
1790,"[10.0,0.0,2.0,0.0,0.0,0.0,10.0,1.0,550.0,2.0,0.0,12.0,2.0]",0.0
1791,"[10.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,5.0,1.0,6.0,4.0,1.0]",0.0
1792,"(13,[0,2,7,9,10,11,12],[34.0,2.0,10.0,1.0,4.0,1.0,2.0])",0.0
1793,"[1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,30.0,0.0,1.0,1.0,1.0]",0.0
1794,"(13,[0,5,8,9,10,11,12],[18.0,2.0,24.0,6.0,3.0,10.0,1.0])",1.0
1795,"(13,[0,10,11,12],[11.0,1.0,8.0,1.0])",0.0
1796,"(13,[0,8,9,10,12],[8.0,1.0,5.0,1.0,2.0])",1.0
1797,"[7.0,1.0,2.0,0.0,0.0,1.0,0.0,7.0,8.0,11.0,7.0,0.0,2.0]",0.0
1798,"[22.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,336.0,5.0,0.0,11.0,1.0]",0.0
1799,"(13,[0,7,8,11,12],[2.0,2.0,56.0,3.0,2.0])",0.0
1800,"[2.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,1.0,4.0,4.0,0.0,1.0]",1.0
1801,"[1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,50.0,1.0,3.0,0.0,1.0]",0.0
1802,"[3.0,0.0,2.0,0.0,1.0,0.0,20.0,3.0,5.0,1.0,6.0,10.0,1.0]",0.0
1803,"(13,[0,2,7,8,10,11,12],[2.0,3.0,8.0,10.0,2.0,6.0,1.0])",0.0
1804,"(13,[0,5,8,10,11,12],[1.0,1.0,1.0,2.0,8.0,1.0])",1.0
1805,"[2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,144.0,1.0,2.0,0.0,1.0]",0.0
1806,"[2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,28.0,1.0]",1.0
1807,"(13,[0,1,2,7,8,11,12],[11.0,1.0,2.0,3.0,3.0,18.0,1.0])",0.0
1808,"[9.0,1.0,0.0,0.0,0.0,2.0,0.0,11.0,541.0,4.0,0.0,3.0,1.0]",0.0
1809,"(13,[0,7,8,9,10,11,12],[25.0,4.0,227.0,1.0,1.0,1.0,1.0])",0.0
1810,"(13,[0,7,8,11,12],[7.0,5.0,26.0,13.0,1.0])",0.0
1811,"[6.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,47.0,1.0,6.0,0.0,1.0]",0.0
1812,"(13,[0,7,8,9,10,11,12],[24.0,2.0,1.0,1.0,4.0,1.0,1.0])",1.0
1813,"[13.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,26.0,3.0,3.0,1.0,1.0]",0.0
1814,"(13,[0,5,7,8,11,12],[26.0,1.0,1.0,2.0,5.0,1.0])",0.0
1815,"(13,[0,7,8,10,12],[6.0,6.0,110.0,4.0,1.0])",0.0
1816,"(13,[0,2,6,9,10,12],[1.0,3.0,2.0,1.0,1.0,2.0])",0.0
1817,"[6.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,2.0,11.0,7.0,3.0,1.0]",1.0
1818,"[1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,5.0,1.0,1.0]",1.0
1819,"[2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,2.0,0.0,1.0]",0.0
1820,"(13,[0,5,7,8,10,12],[3.0,1.0,2.0,4.0,2.0,1.0])",0.0
1821,"(13,[0,2,6,10,11,12],[2.0,1.0,40.0,1.0,16.0,1.0])",0.0
1822,"(13,[0,6,8,12],[4.0,1.0,353.0,1.0])",0.0
1823,"(13,[0,7,8,9,10,11,12],[10.0,8.0,1.0,1.0,5.0,1.0,1.0])",1.0
1824,"(13,[0,5,7,8,9,12],[3.0,2.0,2.0,139.0,1.0,1.0])",0.0
1825,"(13,[0,2,9,10,12],[4.0,1.0,1.0,1.0,1.0])",0.0
1826,"(13,[0,1,5,7,8,10,12],[7.0,1.0,1.0,5.0,175.0,2.0,2.0])",0.0
1827,"(13,[0,6,9,10,12],[3.0,2.0,1.0,1.0,1.0])",0.0
1828,"[1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,209.0,1.0,3.0,12.0,1.0]",0.0
1829,"(13,[0,7,8,9,10,12],[3.0,4.0,1.0,1.0,4.0,2.0])",1.0
1830,"(13,[0,1,2,6,7,8,12],[7.0,1.0,2.0,1.0,2.0,230.0,2.0])",0.0
1831,"(13,[0,6,7,8,9,10,12],[16.0,4.0,6.0,63.0,1.0,3.0,1.0])",0.0
1832,"[2.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0]",1.0
1833,"(13,[0,8,11,12],[26.0,9.0,6.0,2.0])",0.0
1834,"[2.0,0.0,0.0,0.0,0.0,2.0,10.0,1.0,3.0,13.0,1.0,0.0,1.0]",0.0
1835,"(13,[0,7,8,9,10,11,12],[8.0,2.0,3.0,3.0,4.0,8.0,1.0])",0.0
1836,"[1.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,1.0]",1.0
1837,"(13,[0,7,8,9,10,12],[3.0,4.0,1.0,4.0,4.0,2.0])",1.0
1838,"(13,[0,2,7,8,10,11,12],[26.0,2.0,3.0,413.0,2.0,11.0,1.0])",0.0
1839,"[2.0,0.0,2.0,0.0,0.0,2.0,112.0,5.0,42.0,0.0,0.0,2.0,2.0]",0.0
1840,"[2.0,1.0,2.0,0.0,0.0,2.0,1.0,5.0,1.0,2.0,5.0,6.0,2.0]",1.0
1841,"[3.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,8.0,3.0,0.0,1.0]",1.0
